CustomerId,Surname,CreditScore,Geography,Gender,Age
15709016,North,687,Germany,Female,47
15638068,Thompson,507,Spain,Male,32
15749345,Simpson,468,France,Female,22
15791321,Nwora,682,Spain,Female,58
15699095,Chandler,603,France,Female,24
15638329,Uspensky,522,Germany,Male,25
15575445,Ferguson,629,Spain,Male,41
15752622,Kerr,729,France,Female,32
15774507,Furneaux,574,France,Female,39
15570857,Kambinachi,677,Germany,Female,39
15599386,Black,627,Germany,Male,28
15744913,Chizoba,788,Spain,Male,36
15647292,Peng,697,France,Male,63
15728838,Leach,578,France,Male,45
15584704,Chiazagomekpele,519,France,Male,48
15749068,Nickson,632,France,Female,40
15622985,Lin,679,France,Female,39
15587676,Alexeieva,699,France,Male,30
15779496,Sykes,615,France,Male,64
15733460,Martin,622,Spain,Male,36
15711457,Herz,755,France,Female,28
15795290,Nikitina,767,France,Female,42
15611223,Ko,752,Germany,Female,38
15794159,Highett,633,France,Female,26
15780677,Jackson,717,France,Female,59
15690175,Ball,585,Spain,Male,45
15722599,Nelson,751,France,Female,37
15569976,Woronoff,754,Germany,Male,65
15707011,Morrison,495,France,Male,47
15702277,Smith,650,France,Male,34
15801915,Rendall,529,France,Female,31
15580213,McIntyre,585,France,Female,43
15637947,Wei,668,Spain,Male,32
15715888,Allardyce,591,France,Female,38
15732967,Cremonesi,731,France,Male,19
15737047,Weatherford,754,France,Female,45
15694039,Jen,650,Germany,Female,46
15649457,Macleod,588,Germany,Male,41
15742809,Mironova,712,Spain,Female,29
15637829,Sharpe,691,France,Female,34
15633194,Osborne,771,France,Female,41
15611635,Chu,678,Spain,Female,39
15638774,Chong,719,Spain,Female,40
15722037,Alvarez,610,Germany,Male,36
15672930,Palerma,722,Spain,Male,37
15668774,Chiemenam,758,Germany,Female,23
15780966,Pritchard,709,France,Female,32
15659694,Wallis,634,Germany,Female,53
15624424,Palerma,678,Spain,Female,49
15708713,Hill,633,France,Male,35
15755405,Hudson,710,France,Male,43
15647570,Chung,640,Germany,Male,45
15684348,Zhdanova,656,France,Male,63
15702541,Fraser,551,France,Female,59
15646942,Meng,786,Spain,Female,39
15748920,Cherkasova,561,France,Female,49
15694581,Rawlings,807,Spain,Male,42
15643215,Jen,602,Germany,Male,38
15649060,Chien,727,Germany,Female,31
15774258,Gorbunov,678,France,Male,40
15731553,Lucas,730,France,Male,23
15617029,Young,596,Spain,Female,30
15780716,Colombo,686,Germany,Male,39
15577018,Tsao,684,Germany,Female,26
15809515,Lewis,797,Germany,Male,32
15789924,Hussain,658,France,Female,39
15725076,Anderson,653,Spain,Female,27
15672481,Ulyanov,641,France,Male,37
15574115,Shaw,656,Spain,Female,41
15661830,Lucciano,750,Spain,Female,36
15665879,Gordon,768,France,Female,40
15673820,Woodward,568,France,Male,33
15747772,Cunningham,706,Germany,Male,36
15666197,Boni,430,Germany,Female,38
15773639,Truscott,745,Germany,Male,35
15581893,Ginikanwa,747,France,Male,43
15672447,Bailey,657,Germany,Male,40
15777830,Hutchinson,639,France,Female,42
15713890,Maclean,704,France,Male,44
15577598,Chiang,651,Spain,Male,23
15786042,Willmore,706,Germany,Female,44
15753462,Godson,632,Germany,Male,30
15759690,Smith,751,France,Male,42
15801414,Bitter,767,France,Female,35
15656141,Ts'ao,741,France,Male,39
15608701,Chialuka,651,Germany,Male,29
15582892,Scott,601,France,Male,46
15632967,Feng,520,France,Male,34
15587573,Castiglione,626,Germany,Male,27
15654891,He,811,France,Male,30
15611365,Fanucci,730,France,Female,32
15749103,Ginikanwa,604,Germany,Female,47
15810203,Manning,499,Germany,Female,44
15813660,Forlonge,754,Spain,Male,40
15605673,Liang,716,Spain,Female,29
15669282,Uchechukwu,636,France,Female,20
15792726,Sung,470,France,Female,25
15593241,Tochukwu,444,France,Male,43
15683053,Reyna,809,Spain,Female,48
15632736,Liang,850,Germany,Female,30
15731865,Unwin,637,France,Male,27
15760450,Rutherford,512,France,Male,43
15787204,Howe,774,Spain,Female,43
15650454,Tran,641,France,Male,57
15573730,Thompson,586,Germany,Male,42
15705050,Linger,611,France,Male,30
15791342,Johnston,660,Spain,Male,31
15684316,Udokamma,532,France,Male,43
15700540,Barrera,557,Germany,Female,38
15770631,Sutherland,730,Spain,Male,25
15790594,Bednall,535,France,Female,27
15604020,Otoole,773,Germany,Female,36
15637599,Cremonesi,510,Germany,Female,44
15736578,Hamilton,539,France,Male,39
15666332,Donaldson,690,Spain,Female,48
15727291,McKay,821,France,Female,40
15785920,Black,687,Germany,Male,35
15658987,Kane,557,France,Female,46
15687719,She,532,Spain,Female,37
15799641,Bruno,540,Spain,Male,39
15758702,Watson,705,France,Female,55
15689526,Shih,542,Germany,Female,35
15586848,Rose,706,France,Male,38
15707637,Zikoranachukwudimma,765,France,Female,56
15719426,Cole,529,France,Male,67
15639265,Isaacs,714,France,Male,54
15576124,Muravyova,582,France,Male,41
15757829,Timperley,609,Germany,Female,40
15633227,Kenechukwu,518,France,Female,28
15753092,He,791,Germany,Male,35
15782939,Storey,747,France,Male,42
15746338,Onyekachukwu,565,France,Female,40
15590676,Kharlamova,735,France,Male,34
15599329,Christopher,697,France,Female,49
15783097,Lombardo,813,Germany,Male,27
15597885,Kerr,772,France,Male,43
15597467,Duncan,606,France,Female,71
15724764,Lawley,667,Germany,Female,42
15778418,Burns,637,Germany,Male,40
15684769,Whitson,542,France,Male,67
15756167,Doyne,762,Spain,Female,43
15632439,Pinto,698,France,Female,39
15755138,Chin,850,France,Female,32
15659092,Davide,621,France,Female,50
15742116,Torres,671,Germany,Female,48
15801994,Buccho,775,France,Male,31
15647572,Greece,504,Spain,Male,34
15644551,Wimble,751,Spain,Female,37
15709135,Pirozzi,691,Germany,Male,30
15684469,Hsiung,841,Germany,Male,32
15627637,Obioma,709,Germany,Male,23
15667093,Onio,673,France,Male,37
15690589,Udinesi,541,France,Male,37
15595350,Fermin,661,France,Female,31
15777586,Moss,784,Spain,Female,42
15804064,Docherty,742,France,Female,35
15717770,Marcelo,850,Spain,Female,55
15754443,Fadden,443,France,Female,35
15776939,Zox,778,Germany,Female,48
15713517,Otitodilinna,529,France,Male,39
15683522,Kennedy,678,Germany,Female,37
15673995,Tu,516,Spain,Female,65
15771054,Barnes,469,Spain,Male,35
15578788,Bibi,786,Spain,Male,40
15737408,L?,703,France,Female,41
15750837,Landseer,579,Germany,Male,41
15576022,Nwachinemelu,565,France,Male,38
15635502,Ch'iu,443,France,Male,44
15627298,Vinogradova,589,France,Male,37
15811415,Jenks,691,France,Female,44
15645059,Crace,711,France,Female,28
15689671,Packham,775,Spain,Male,27
15718667,T'ien,621,France,Male,35
15803202,Onyekachi,350,France,Male,51
15593683,Solomina,668,Spain,Female,30
15703394,Hawes,633,Spain,Male,27
15570289,Benson,697,Germany,Male,43
15567437,Emenike,734,Germany,Female,30
15711687,Nero,434,France,Male,41
15656592,Toscano,646,Germany,Male,48
15634373,Yang,764,France,Male,30
15769125,Palerma,727,Spain,Female,41
15711386,Trentini,724,France,Female,29
15714241,Haddon,749,Spain,Male,42
15642530,Coates,706,Germany,Female,47
15713599,Castiglione,728,France,Male,30
15744770,Stone,636,France,Male,44
15780498,Maynard,634,France,Male,34
15624397,Moore,627,France,Male,43
15615219,Obielumani,518,France,Male,59
15570908,Harding,687,Spain,Female,29
15762855,Hill,622,Spain,Female,23
15661827,Brown,693,Spain,Female,45
15746035,Pagnotto,450,Spain,Male,25
15691906,Esposito,664,Germany,Female,49
15793424,Tan,663,Spain,Female,28
15577905,Hammond,660,France,Male,34
15667216,Chung,579,France,Female,29
15673971,Houghton,655,Germany,Female,44
15701238,Chia,683,France,Male,47
15644849,Zikoranachidimma,655,France,Female,32
15635531,Boag,575,Spain,Female,30
15632263,Pagnotto,574,Spain,Male,30
15720110,Oluchukwu,795,France,Male,32
15619045,Baxter,776,France,Female,43
15697510,Tien,707,Spain,Female,52
15784923,Chimezie,705,Germany,Female,37
15567383,Slone,678,Germany,Female,44
15732621,Martin,663,France,Male,34
15757981,Loggia,748,France,Male,66
15727819,Hartley,677,Spain,Female,34
15738088,Parkin,634,Spain,Male,63
15765173,Lin,350,France,Female,60
15665159,Brooks,727,France,Male,61
15618203,Tien,773,Germany,Male,51
15791452,Dann,675,France,Male,39
15638159,Trentino,649,Spain,Female,36
15585466,Russo,552,France,Male,29
15677310,Christie,761,Germany,Male,62
15646262,Ross,622,France,Male,31
15656901,Nnonso,615,France,Male,59
15621093,Teng,681,Germany,Male,31
15592123,Buccho,768,France,Male,30
15589200,Madukaife,617,Spain,Male,34
15602934,Dunn,452,France,Female,33
15812720,Hooker,807,Germany,Male,37
15695383,Griffin,567,Spain,Male,44
15723064,Kistler,603,Spain,Male,24
15761606,Law,617,Spain,Female,37
15650322,Grigoryeva,701,France,Female,34
15669782,Chu,820,Germany,Male,39
15751628,Onyemachukwu,438,France,Male,60
15809057,Lu,600,Spain,Female,27
15617052,Watson,782,France,Male,34
15590810,Fallaci,638,Germany,Female,41
15801293,Ni,850,Germany,Male,27
15770968,Leason,741,Germany,Female,19
15572356,Tsai,689,Spain,Male,73
15603247,Bruner,743,Germany,Female,35
15619116,Wallace,493,France,Female,36
15691792,Young,416,Spain,Male,35
15783276,Forbes,725,France,Female,25
15766137,Muir,497,France,Male,34
15574554,Pugh,537,Germany,Male,66
15578671,Webb,706,Spain,Female,29
15716608,Walker,651,Spain,Male,38
15690670,Cox,720,France,Male,33
15630466,Maclean,797,France,Male,45
15630349,Hollis,543,Spain,Male,23
15803801,Jamieson,454,France,Male,34
15647890,Su,691,France,Male,37
15606115,P'eng,510,France,Female,52
15714642,Hawkins,792,Spain,Female,40
15741181,Ndubuagha,721,France,Male,41
15773973,Hill,765,France,Male,41
15758546,Norton,850,Spain,Male,39
15598940,Achebe,681,Germany,Male,38
15669783,Simpson,586,France,Female,60
15624993,Chiang,753,France,Female,36
15760568,Dalrymple,593,Germany,Female,38
15699047,Chukwuemeka,674,France,Female,21
15616168,Ojiofor,610,France,Female,35
15773146,Rubeo,652,France,Male,26
15770375,Fanucci,850,Germany,Female,26
15589725,Zubarev,740,France,Female,51
15710034,T'ao,637,Germany,Male,43
15800806,Pai,685,Spain,Male,31
15570485,Udegbunam,558,Spain,Male,40
15575391,Claypool,677,France,Female,37
15790750,Manfrin,592,Germany,Male,36
15714832,Baker,652,Germany,Male,36
15619953,Efremov,662,Spain,Female,42
15673929,Chin,543,France,Male,64
15578835,Brookes,675,Spain,Female,50
15752388,Doyle,643,Spain,Female,35
15797081,Ajuluchukwu,611,Germany,Female,49
15570194,Ikemefuna,412,France,Male,29
15580149,Fowler,638,Spain,Male,41
15777708,Liao,824,Spain,Female,38
15769955,Onuora,683,France,Female,40
15810444,Aksenov,562,Germany,Female,39
15645593,Trevisani,599,France,Female,41
15765345,Wood,753,France,Male,35
15760873,Lombardo,594,France,Male,50
15794178,Walpole,657,France,Male,34
15589361,Chikwendu,716,Spain,Male,34
15662483,Ko,850,France,Male,43
15809736,Steigrad,664,France,Male,46
15731148,Isayeva,558,France,Male,33
15774328,Boni,606,Germany,Male,40
15646969,Anayolisa,776,Spain,Male,33
15718769,Fallaci,557,Spain,Male,36
15610226,Fenton,614,France,Female,27
15616270,Chao,620,Spain,Male,42
15790717,Osinachi,695,Spain,Male,35
15635703,Chu,729,Germany,Female,39
15616365,Obiuto,571,France,Female,53
15630244,Chu,457,France,Male,40
15734714,Nash,559,France,Female,29
15721433,Hixson,664,France,Female,38
15590201,Fiorentini,500,Spain,Female,50
15590828,Chidimma,782,Germany,Male,42
15752097,Chiazagomekpere,708,Spain,Male,38
15800031,Laura,681,France,Male,43
15630857,Wu,674,Spain,Female,39
15689953,Toscani,697,Spain,Male,43
15759733,McMillan,774,France,Female,26
15810826,Chiekwugo,624,France,Male,36
15668009,Hendley,747,Spain,Male,37
15743456,Birnie,715,France,Female,32
15725762,Kemp,808,France,Male,24
15761713,Johnstone,678,France,Female,43
15769246,Lo Duca,813,Germany,Male,59
15781129,Montgomery,687,Spain,Male,38
15599124,Miller,832,France,Female,29
15639004,Chiemezie,668,France,Male,72
15810995,Wright,526,Germany,Male,34
15653773,Shaw,457,France,Female,38
15708357,Chapman,649,Spain,Female,38
15733597,Y?an,669,France,Female,41
15789560,Clark,668,France,Male,42
15699524,Howells,466,France,Female,30
15626475,Gamble,685,France,Male,30
15810839,Rogers,610,France,Male,34
15684318,McMillan,582,Germany,Female,50
15768120,Brown,702,Germany,Male,36
15712807,Robertson,556,Spain,Male,46
15696371,Thomas,812,Spain,Female,24
15675794,Hsing,645,Germany,Male,47
15774277,Chiu,809,France,Male,43
15603764,Chang,560,France,Male,49
15618647,Kornilova,744,France,Male,29
15614643,Chifo,731,Spain,Female,39
15707696,Lu,471,Spain,Female,28
15749583,Bellucci,686,Germany,Female,38
15815125,Michael,668,Spain,Male,45
15779620,Sinclair,575,France,Male,36
15768233,Chukwuebuka,435,Germany,Male,37
15637788,Schmidt,743,France,Male,23
15777046,Parry,580,France,Female,39
15788723,McIntyre,599,Germany,Female,49
15790489,Lo Duca,534,Spain,Male,34
15739476,Ferrari,680,France,Female,32
15612670,Berry,631,Spain,Female,46
15631222,Cattaneo,485,France,Female,39
15658972,Foster,699,France,Female,40
15724691,Gordon,712,France,Male,34
15740442,May,603,France,Male,51
15760427,Cameron,850,France,Male,40
15677939,Ch'eng,584,France,Female,41
15611599,Curtis,604,France,Female,71
15633474,Whitehead,586,France,Male,51
15671973,Chukwuemeka,467,Spain,Male,39
15790019,Onwughara,520,France,Male,35
15737735,Grant,683,Spain,Male,40
15661745,Browne,557,France,Male,36
15797065,Goloubev,613,Spain,Female,32
15710671,Gordon,786,France,Male,34
15656522,Sutherland,593,Spain,Male,32
15705085,Quesada,670,Spain,Female,29
15744873,Wright,657,Germany,Female,48
15781914,Simmons,718,Germany,Male,32
15637354,Yobachukwu,623,France,Female,24
15717307,Read,496,France,Male,31
15746695,Wunder,429,France,Female,39
15804962,Nnaife,606,France,Male,36
15665378,Shen,499,France,Female,46
15757865,Powell,642,France,Male,62
15578787,Goddard,641,France,Female,52
15794323,Buckley,673,France,Male,32
15697546,McIntyre,570,France,Female,36
15629519,Yen,472,France,Female,37
15624703,Okonkwo,550,Germany,Male,35
15570002,Burlingame,625,Germany,Female,55
15808566,Hs?,516,France,Male,46
15805463,Board,682,Germany,Male,32
15709136,Adams,620,France,Male,28
15801605,Rizzo,626,France,Female,39
15567855,Chukwufumnanya,623,France,Female,29
15675141,Fraser,569,France,Female,35
15665759,Russell,724,France,Female,69
15761487,Yefimova,678,France,Female,55
15700394,Palermo,713,Spain,Female,26
15631162,Bergamaschi,631,France,Male,32
15630641,Shao,846,France,Female,37
15585066,Chimaraoke,660,France,Female,43
15722991,McGregor,567,France,Male,54
15737404,Kesteven,731,France,Male,31
15722409,Ritchie,693,Spain,Male,47
15806420,Jenks,772,France,Male,34
15658148,Udokamma,657,France,Male,38
15810660,Boyle,774,Germany,Male,34
15709780,Azuka,667,France,Female,37
15727350,Pai,516,France,Female,37
15752312,Howells,551,Spain,Male,49
15616745,Hs?,542,Spain,Male,35
15572294,Kelly,623,France,Male,28
15674110,Walton,701,France,Female,43
15662501,Ebelechukwu,583,France,Male,48
15649239,Vasilieva,731,Spain,Male,46
15700424,Hsiao,461,France,Female,35
15636388,Abrego,702,Germany,Female,23
15713975,Gibson,565,Germany,Female,47
15592925,Giordano,711,Spain,Male,42
15581626,Mancini,664,France,Male,54
15641319,Afanasyeva,518,Spain,Male,50
15723481,Wright,728,Spain,Male,42
15787825,Okwudiliolisa,585,Germany,Male,37
15710726,Hughes,573,France,Male,52
15627195,Parrott,568,Germany,Male,26
15657957,Hughes,602,Germany,Female,26
15676117,Zinachukwudi,603,France,Male,44
15607874,Keane,687,France,Male,38
15796993,McCollum,741,France,Male,52
15649858,Simpson,469,Spain,Male,37
15811032,Gambrell,477,Germany,Female,58
15679963,Moretti,737,Germany,Male,43
15579131,Ricci,835,France,Male,25
15572428,Rieke,717,Germany,Female,33
15622461,Ndubuagha,562,France,Female,51
15636105,Chung,758,Spain,Male,61
15583849,Ts'ai,408,France,Male,40
15718780,Cox,650,Spain,Female,32
15739271,Lei,582,Germany,Male,33
15697129,Ulyanova,706,Spain,Female,43
15763415,Gray,567,Germany,Male,41
15796617,McGregor,720,France,Male,29
15626628,Tretiakova,631,Spain,Female,31
15765857,Genovesi,623,Spain,Male,41
15742511,Gordon,514,France,Male,35
15786433,Aitken,650,Germany,Female,35
15685805,Ginikanwa,673,Spain,Female,35
15627971,Coates,504,France,Female,32
15783025,Piazza,723,Germany,Male,37
15726289,Cawood,645,France,Male,25
15802118,Ignatieff,664,Spain,Male,41
15607990,Gallo,760,Spain,Male,43
15695932,Yelverton,766,Spain,Male,36
15812279,William,634,France,Male,37
15687558,Mault,640,Germany,Female,31
15729065,Mackay,784,Germany,Male,28
15698902,McIntyre,547,Germany,Female,42
15570192,Henry,608,Germany,Female,40
15809265,Kao,547,France,Female,35
15745201,Frewin,612,France,Female,43
15580623,Yefremova,573,Spain,Male,28
15578156,Anenechukwu,615,Spain,Male,32
15631063,Trentino,710,France,Female,33
15692577,Tomlinson,674,Germany,Female,38
15810910,Royston,702,Spain,Female,38
15723217,Cremonesi,616,France,Male,37
15733111,Yeh,688,Spain,Male,32
15610727,Ch'in,605,France,Male,36
15792720,Martinez,676,France,Male,33
15723153,Wearing,708,Spain,Male,33
15802823,Maclean,745,Spain,Female,38
15756118,T'ao,661,Spain,Male,20
15684934,Rose,726,France,Male,31
15776936,Whitworth,475,France,Male,40
15729087,Suttor,751,Germany,Male,54
15786463,Hsing,645,Germany,Female,59
15717498,Boni,775,France,Male,42
15718406,Marshall,540,France,Male,41
15799468,Catchpole,591,France,Female,34
15626383,Tang,596,Spain,Male,60
15597385,Siddons,573,Spain,Male,41
15570271,Wan,577,Spain,Male,31
15690330,Efimov,830,Germany,Female,40
15680611,Rose,663,France,Male,67
15810227,Fanucci,421,France,Male,34
15807194,Iweobiegbulam,718,Spain,Male,34
15712199,Ijendu,655,Germany,Female,61
15694995,O'Sullivan,712,France,Male,23
15723400,Hutchinson,663,France,Male,28
15654772,Kwemto,640,France,Female,47
15574743,Chiu,577,Spain,Male,29
15807593,Berry,546,Spain,Female,36
15686718,Hung,802,Germany,Male,37
15695299,Mordvinova,590,France,Female,45
15722701,Bruno,594,Germany,Male,18
15799635,Arbour,577,Spain,Male,51
15742323,Barese,541,France,Male,39
15658435,Hingston,781,France,Female,27
15586029,Davis,806,Germany,Male,34
15772337,Lawrence,723,Germany,Female,49
15807555,Chung,535,France,Male,45
15603378,Padovano,768,France,Female,36
15792862,Blinova,653,Germany,Male,41
15657349,Carter,803,Germany,Female,50
15777614,Webb,545,Spain,Female,44
15653952,T'an,581,Germany,Female,38
15724336,Yates,513,Germany,Female,49
15689594,Su,731,France,Male,29
15801920,Christian,727,Germany,Male,39
15653347,Chiu,560,Spain,Male,47
15749951,Sacco,766,Germany,Male,27
15648178,Lettiere,630,Germany,Female,23
15738662,Daluchi,652,Germany,Male,41
15640855,T'ien,729,Germany,Male,40
15584288,Hung,629,France,Female,33
15760988,Liu,667,Germany,Male,33
15569624,Feng,671,Germany,Female,31
15597949,Gilbert,768,Germany,Female,47
15604551,Robb,732,France,Female,35
15617476,Manfrin,546,France,Female,30
15645323,Chinwenma,630,France,Male,55
15793311,Smith,765,Germany,Female,46
15764153,Rowe,704,France,Female,33
15802560,Moran,470,Spain,Female,48
15728608,Walker,688,Germany,Female,34
15770474,Myers,685,France,Female,33
15724444,Wall,567,France,Female,38
15753110,McKay,720,Spain,Male,64
15711521,Egobudike,609,France,Male,39
15632816,Williams,521,Germany,Female,49
15693637,Ochoa,556,France,Female,30
15725509,Otutodilinna,662,Germany,Male,30
15684645,Ajuluchukwu,704,Germany,Male,41
15692235,Bellucci,750,France,Female,38
15777459,Gordon,619,Spain,Female,32
15656937,Johnston,468,Spain,Male,26
15610643,De Luca,435,Germany,Male,44
15777315,Hill,529,France,Male,43
15611058,Eluemuno,702,Germany,Female,60
15630413,Howarth,608,France,Female,41
15635942,Thomson,576,France,Male,40
15648858,King,666,France,Female,27
15810732,Grant,730,France,Female,36
15705448,Gilbert,647,Germany,Male,52
15730488,Richmond,516,Spain,Female,27
15620443,Fiorentino,711,France,Female,81
15741078,Greece,736,France,Male,54
15753161,Dickson,768,France,Female,36
15711396,Henderson,427,Spain,Male,40
15593499,Stevens,686,Spain,Female,47
15579189,Mitchell,690,France,Female,42
15743545,Nworie,647,Spain,Female,29
15791316,Boni,714,France,Male,35
15608246,Wentcher,736,Germany,Female,36
15676526,Bentley,608,France,Female,34
15813911,Hayes-Williams,809,France,Female,39
15630195,Johnstone,745,France,Female,40
15736250,Johnstone,781,France,Male,38
15671334,Nixon,527,France,Male,31
15574169,Trevisano,595,Germany,Female,32
15718839,Tsui,850,Germany,Female,38
15762331,Moss,569,France,Male,37
15606901,Graham,728,France,Male,43
15713559,Onyemauchechukwu,473,Germany,Female,32
15768881,Saunders,738,France,Male,29
15743075,Ko,659,France,Male,35
15660980,Cairns,597,Spain,Male,38
15810942,Chiemela,445,Germany,Female,61
15728362,Robertson,671,France,Female,29
15683339,P'eng,656,Spain,Female,34
15685476,Tseng,658,France,Male,31
15663650,Russell,698,Germany,Male,52
15617434,Yen,655,Spain,Male,38
15622470,Yeh,772,Spain,Male,41
15703682,Kalinina,681,Spain,Male,33
15727391,Collier,688,Germany,Male,29
15711062,Thomas,633,Germany,Male,40
15567339,Shaw,735,France,Male,73
15760662,Francis,521,Germany,Female,29
15605737,George,541,France,Male,36
15692977,Ikenna,612,Germany,Female,36
15672082,Schatz,562,France,Male,62
15600280,Tao,703,France,Female,32
15804052,Scott,710,Spain,Male,23
15576065,Sims,731,Spain,Female,40
15796838,Chibugo,703,Spain,Male,58
15693526,Ku,618,France,Female,40
15748595,Stanton,689,France,Female,29
15679029,Kung,718,France,Male,33
15753639,Gibson,608,France,Male,37
15604138,Iheanacho,749,Spain,Male,34
15666095,Costa,753,Spain,Male,51
15643487,Sal,630,Spain,Male,39
15764033,Lin,693,Germany,Female,43
15747288,Ferri,838,Spain,Female,40
15790599,Yin,756,Germany,Female,39
15737705,Avdeyeva,775,France,Female,27
15737194,Tu,635,France,Female,33
15726776,Donnelly,705,Spain,Male,36
15804357,Loggia,481,France,Male,40
15664432,Chao,727,Spain,Female,49
15688984,Belonwu,595,France,Male,20
15583026,Welch,535,France,Female,38
15771668,Henderson,578,France,Male,59
15779904,Yobanna,597,France,Female,29
15784323,Gallo,449,France,Female,21
15756277,Wilson,850,Germany,Female,43
15663312,Marino,494,France,Female,35
15793197,Bailey,676,France,Female,34
15731463,Gboliwe,818,Germany,Male,43
15621768,Chukwuhaenye,712,Spain,Male,45
15691323,Bianchi,672,Germany,Male,40
15781326,Ford,636,France,Male,35
15595640,Rizzo,698,France,Male,37
15814331,Lung,597,Germany,Female,43
15602030,Ramirez,717,France,Male,28
15747974,Sabbatini,614,France,Male,49
15611315,Ts'ao,708,Germany,Female,23
15636977,Trevisan,507,Germany,Male,36
15690337,Chinwenma,581,France,Female,27
15680666,Berry,579,Spain,Female,39
15679551,Colombo,504,Spain,Female,46
15778915,Harris,737,France,Female,32
15568849,Bryan,540,Spain,Female,31
15747762,Chigozie,609,France,Male,32
15753679,Mullawirraburka,778,France,Male,24
15750049,Steele,621,France,Male,40
15606097,Zakharov,665,Germany,Male,63
15802368,Ch'eng,608,France,Female,47
15767488,Berry,680,Spain,Male,36
15669946,Jen,663,Germany,Female,46
15612103,Wang,627,Germany,Female,35
15645353,Chubb,607,France,Male,26
15650018,Chen,681,France,Female,43
15659002,Mazzanti,766,France,Female,45
15616028,T'ao,694,France,Male,30
15660475,Ndubueze,411,France,Female,54
15652615,Ferri,742,France,Male,39
15653572,Thornton,673,Spain,Male,43
15628059,DeRose,529,France,Male,61
15703413,Montes,519,France,Female,38
15610433,Kwemto,573,France,Male,35
15770548,Lucchese,453,Germany,Female,28
15645637,Huggins,798,Germany,Female,39
15590888,Wade,693,Spain,Female,34
15568326,Kenenna,637,France,Female,44
15655368,Wheeler,672,France,Male,47
15665579,Cartwright,597,France,Female,28
15676091,Iloerika,543,France,Male,42
15716984,Palermo,695,Spain,Female,56
15715078,Nkemakolam,584,France,Male,35
15569452,Butler,652,Germany,Female,58
15628863,Calabresi,601,France,Male,38
15778192,Nkemdilim,628,Spain,Male,28
15793723,Ch'iu,607,Germany,Male,32
15798943,Alexander,646,France,Female,46
15764708,Chiabuotu,572,France,Male,30
15791040,Vasilyeva,801,Spain,Male,58
15631512,Schneider,597,France,Female,26
15640106,Mason,613,France,Male,40
15710315,Chukwukadibia,529,Germany,Male,29
15771535,Tsui,794,Spain,Female,37
15611947,Banks,557,France,Male,34
15670266,Shih,499,France,Female,28
15609083,Tretiakova,544,France,Female,26
15567923,Barese,739,France,Female,30
15788183,Longo,458,Germany,Female,43
15735782,MacDonald,528,France,Male,31
15774401,Chambers,773,Spain,Male,51
15737971,Cowen,646,France,Female,30
15758750,Iweobiegbunam,564,France,Male,31
15611767,Mai,624,Germany,Female,52
15643770,Yu,682,France,Female,52
15744717,Duffy,726,France,Female,44
15570681,Chiang,560,France,Male,24
15792650,Watts,382,Spain,Male,36
15605531,Daly,457,Spain,Female,38
15605339,Baker,673,,Female,37
15672216,Uvarov,584,France,Female,40
15812893,Costa,629,France,Female,39
15624180,Genovesi,584,Germany,Female,37
15701364,Doherty,724,France,Male,30
15762588,Kaleski,644,France,Male,31
15806318,Wright,676,Germany,Female,48
15712596,Huang,499,France,Male,31
15600399,Trentino,598,France,Male,60
15576216,Chienezie,655,Germany,Female,37
15620750,Sugden,559,France,Male,28
15623489,Tu,543,France,Female,67
15667944,Onuchukwu,679,France,Male,39
15584928,Ugochukwutubelum,594,Germany,Female,32
15779913,Davidson,586,France,Male,27
15644977,Goddard,776,France,Female,31
15749679,Beck,699,France,Male,39
15629010,Beam,847,Germany,Female,35
15768465,Sheppard,582,Germany,Male,35
15767781,Godfrey,648,France,Male,38
15635364,Gray,618,France,Female,49
15722004,Hsiung,543,France,Female,31
15766044,Cameron,642,Germany,Male,49
15586680,Fleming,462,France,Male,27
15635388,Austin,640,Spain,Male,47
15655175,Wallace,740,Germany,Male,40
15639133,Ku,773,France,Female,50
15799653,Fiorentino,583,Germany,Female,32
15723872,Buccho,589,Spain,Female,46
15775627,Gordon,509,France,Male,35
15630704,Haworth,612,Germany,Male,32
15815534,Guidry,505,Spain,Male,37
15697249,Lettiere,546,Germany,Female,25
15681316,Tai,681,France,Female,41
15682523,Chigozie,762,France,Male,20
15650244,Bezrukov,786,Spain,Male,29
15648638,Chia,629,Spain,Male,34
15795747,Sheppard,787,Spain,Female,39
15607330,Vasilyev,713,Spain,Male,42
15624013,Maxwell,541,France,Female,39
15800805,Maher,451,France,Female,31
15667321,Cocci,644,Spain,Male,49
15601116,P'an,686,France,Male,32
15622033,Rapuluchukwu,847,Germany,Female,41
15758451,Azuka,765,Germany,Male,37
15688689,Esposito,678,Germany,Female,37
15652674,Hou,539,France,Male,20
15806327,Cyril,800,France,Female,40
15649618,Tomlinson,799,Germany,Female,39
15677117,Crawford,629,France,Female,61
15751445,Chikwado,734,Germany,Female,52
15749669,Hargreaves,542,France,Female,31
15656351,Laidley,414,Spain,Male,60
15667438,Ferguson,675,France,Female,38
15682273,Burns,683,France,Female,38
15580912,McNeill,748,France,Male,32
15785183,Chukwuebuka,596,Spain,Male,29
15705383,Shen,642,France,Male,35
15712903,Diaz,499,France,Female,21
15774285,Kentish,649,Spain,Female,47
15583138,Persse,739,France,Male,42
15740160,Okwukwe,616,France,Male,31
15793425,Watt,560,Spain,Female,33
15749265,Carslaw,427,Germany,Male,42
